[2022-07-01 09:11:44] [    INFO] 前置条件：传音统一登录开始 (conftest.py:10)
[2022-07-01 09:18:05] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 09:18:05] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 09:18:10] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 09:18:12] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:51)
[2022-07-01 09:18:12] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:107)
[2022-07-01 09:18:16] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-01 09:18:17] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:107)
[2022-07-01 09:18:19] [    INFO] 查找元素：('xpath', "//span[contains(text(),'导出')]") (basics.py:51)
[2022-07-01 09:18:19] [    INFO] 指定下载路径: E:\工作文件\自动化\拉取代码\UIPOMTest\libs\download (basics.py:283)
[2022-07-01 09:18:22] [    INFO] ['drp_dept_export_itel+BU_20220701091819.xlsx'] (basics.py:285)
[2022-07-01 09:18:22] [ WARNING] 断言失败: 下载该附件失败 | drp_dept_export_TECNO  (basics.py:296)
[2022-07-01 09:18:22] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 09:18:22] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 09:18:22] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 09:18:22] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 09:18:27] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 09:18:29] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:18:29] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:18:33] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:18:33] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:18:35] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:18:35] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:18:36] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:18:36] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-01 09:18:37] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:18:37] [    INFO] 输入文本：lj测试01 (basics.py:81)
[2022-07-01 09:18:38] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:18:38] [    INFO] 输入文本：ljtest01 (basics.py:81)
[2022-07-01 09:18:38] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:18:38] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:18:41] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:18:41] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:18:45] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:18:45] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:18:49] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:51)
[2022-07-01 09:18:49] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:107)
[2022-07-01 09:18:51] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:18:51] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:18:52] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:18:52] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-01 09:18:53] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:18:53] [    INFO] 输入文本：lj测试001 (basics.py:81)
[2022-07-01 09:18:53] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:18:53] [    INFO] 输入文本：ljtest001 (basics.py:81)
[2022-07-01 09:18:53] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:18:53] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:18:56] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:18:56] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:19:00] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:19:00] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:19:04] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:51)
[2022-07-01 09:19:05] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:107)
[2022-07-01 09:19:09] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试001']"] (basics.py:51)
[2022-07-01 09:19:09] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试001']"] (basics.py:107)
[2022-07-01 09:19:11] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 09:19:11] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 09:19:12] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:19:12] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 09:19:12] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入国家编码或国家名称']") (basics.py:51)
[2022-07-01 09:19:12] [    INFO] 输入文本：中国 (basics.py:81)
[2022-07-01 09:19:13] [    INFO] 查找元素：['xpath', "//div[4]/div[2]/table/tbody/tr[1]/td[4]//span[contains(text(),'添加')]"] (basics.py:47)
[2022-07-01 09:19:13] [    INFO] 查找元素：('xpath', "//div[@aria-label='选择国家']//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:19:14] [    INFO] 点击元素：('xpath', "//div[@aria-label='选择国家']//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:19:17] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:19:17] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:19:21] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:19:21] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:19:25] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:51)
[2022-07-01 09:19:25] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:107)
[2022-07-01 09:19:29] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试001']"] (basics.py:51)
[2022-07-01 09:19:29] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试001']"] (basics.py:107)
[2022-07-01 09:19:33] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:51)
[2022-07-01 09:19:33] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:107)
[2022-07-01 09:19:35] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:51)
[2022-07-01 09:19:35] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:110)
[2022-07-01 09:19:35] [    INFO] 查找元素：('xpath', "//thead[contains(@class,'has-gutter')]//th[3]//div") (basics.py:51)
[2022-07-01 09:19:35] [    INFO] 获取文本：市场分类 (basics.py:238)
[2022-07-01 09:19:35] [    INFO] 查找元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:51)
[2022-07-01 09:19:35] [    INFO] 点击元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:110)
[2022-07-01 09:19:39] [    INFO] 查找元素：['xpath', "//div[@x-placement='bottom-start']//li[3]"] (basics.py:51)
[2022-07-01 09:19:39] [    INFO] 选择点击：['xpath', "//div[@x-placement='bottom-start']//li[3]"] (basics.py:107)
[2022-07-01 09:19:39] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:51)
[2022-07-01 09:19:39] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:110)
[2022-07-01 09:19:41] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:19:41] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:19:45] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:19:45] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:19:49] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:51)
[2022-07-01 09:19:49] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试01']"] (basics.py:107)
[2022-07-01 09:19:53] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试001']"] (basics.py:51)
[2022-07-01 09:19:53] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试001']"] (basics.py:107)
[2022-07-01 09:19:57] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:51)
[2022-07-01 09:19:57] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:107)
[2022-07-01 09:19:59] [    INFO] 查找元素：('xpath', "//div[@class='content-tab-top']//div[contains(text(),'市场划分配置')]") (basics.py:51)
[2022-07-01 09:19:59] [    INFO] 点击元素：('xpath', "//div[@class='content-tab-top']//div[contains(text(),'市场划分配置')]") (basics.py:110)
[2022-07-01 09:19:59] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:51)
[2022-07-01 09:19:59] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:110)
[2022-07-01 09:19:59] [    INFO] 查找元素：('xpath', "//thead[contains(@class,'has-gutter')]//th[3]//div") (basics.py:51)
[2022-07-01 09:20:00] [    INFO] 获取文本：市场划分 (basics.py:238)
[2022-07-01 09:20:00] [    INFO] 查找元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:51)
[2022-07-01 09:20:00] [    INFO] 点击元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:110)
[2022-07-01 09:20:02] [    INFO] 查找元素：['xpath', "//div[@x-placement='bottom-start']//li[1]"] (basics.py:51)
[2022-07-01 09:20:02] [    INFO] 选择点击：['xpath', "//div[@x-placement='bottom-start']//li[1]"] (basics.py:107)
[2022-07-01 09:20:02] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:51)
[2022-07-01 09:20:02] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:110)
[2022-07-01 09:20:02] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 09:20:02] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 09:20:02] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 09:20:02] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 09:20:07] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 09:20:09] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:20:09] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:20:13] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:20:13] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:20:15] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'编辑')]"] (basics.py:47)
[2022-07-01 09:20:17] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:20:17] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-01 09:20:18] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:20:18] [    INFO] 输入文本：lj测试02 (basics.py:81)
[2022-07-01 09:20:19] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:20:19] [    INFO] 输入文本：ljtest02 (basics.py:81)
[2022-07-01 09:20:19] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:20:19] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:20:22] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:20:22] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:20:26] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:20:26] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:20:30] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:51)
[2022-07-01 09:20:30] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:107)
[2022-07-01 09:20:32] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'编辑')]"] (basics.py:47)
[2022-07-01 09:20:34] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 09:20:34] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-01 09:20:35] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-01 09:20:35] [    INFO] 输入文本：lj测试002 (basics.py:81)
[2022-07-01 09:20:35] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-01 09:20:35] [    INFO] 输入文本：ljtest002 (basics.py:81)
[2022-07-01 09:20:35] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 09:20:36] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-01 09:20:39] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:20:39] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:20:43] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:20:43] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:20:47] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:51)
[2022-07-01 09:20:47] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:107)
[2022-07-01 09:20:51] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试002']"] (basics.py:51)
[2022-07-01 09:20:51] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试002']"] (basics.py:107)
[2022-07-01 09:20:55] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:51)
[2022-07-01 09:20:55] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:107)
[2022-07-01 09:20:57] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:51)
[2022-07-01 09:20:57] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:110)
[2022-07-01 09:20:57] [    INFO] 查找元素：('xpath', "//thead[contains(@class,'has-gutter')]//th[3]//div") (basics.py:51)
[2022-07-01 09:20:57] [    INFO] 获取文本：市场分类 (basics.py:238)
[2022-07-01 09:20:57] [    INFO] 查找元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:51)
[2022-07-01 09:20:57] [    INFO] 点击元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:110)
[2022-07-01 09:21:01] [    INFO] 查找元素：['xpath', "//div[@x-placement='bottom-start']//li[4]"] (basics.py:51)
[2022-07-01 09:21:01] [    INFO] 选择点击：['xpath', "//div[@x-placement='bottom-start']//li[4]"] (basics.py:107)
[2022-07-01 09:21:01] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:51)
[2022-07-01 09:21:01] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:110)
[2022-07-01 09:21:03] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:21:03] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:21:07] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 09:21:07] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 09:21:11] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:51)
[2022-07-01 09:21:11] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试02']"] (basics.py:107)
[2022-07-01 09:21:15] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试002']"] (basics.py:51)
[2022-07-01 09:21:15] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='lj测试002']"] (basics.py:107)
[2022-07-01 09:21:19] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:51)
[2022-07-01 09:21:19] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='中国']"] (basics.py:107)
[2022-07-01 09:21:21] [    INFO] 查找元素：('xpath', "//div[@class='content-tab-top']//div[contains(text(),'市场划分配置')]") (basics.py:51)
[2022-07-01 09:21:22] [    INFO] 点击元素：('xpath', "//div[@class='content-tab-top']//div[contains(text(),'市场划分配置')]") (basics.py:110)
[2022-07-01 09:21:22] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:51)
[2022-07-01 09:21:22] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='编辑']") (basics.py:110)
[2022-07-01 09:21:22] [    INFO] 查找元素：('xpath', "//thead[contains(@class,'has-gutter')]//th[3]//div") (basics.py:51)
[2022-07-01 09:21:22] [    INFO] 获取文本：市场划分 (basics.py:238)
[2022-07-01 09:21:22] [    INFO] 查找元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:51)
[2022-07-01 09:21:22] [    INFO] 点击元素：('xpath', "//div[@class='el-table__body-wrapper is-scrolling-none']//input[@placeholder='请选择']") (basics.py:110)
[2022-07-01 09:21:24] [    INFO] 查找元素：['xpath', "//div[@x-placement='bottom-start']//li[5]"] (basics.py:51)
[2022-07-01 09:21:24] [    INFO] 选择点击：['xpath', "//div[@x-placement='bottom-start']//li[5]"] (basics.py:107)
[2022-07-01 09:21:24] [    INFO] 查找元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:51)
[2022-07-01 09:21:24] [    INFO] 点击元素：('xpath', "//div[4]/div[2]/table/tbody/tr[1]//td[6]//span[normalize-space(text())='保存']") (basics.py:110)
[2022-07-01 09:21:24] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 09:21:24] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 09:21:24] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 09:21:24] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 09:21:29] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 09:21:31] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 09:21:31] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 09:21:35] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
